500 43276
9 260 0.770967
9 255 1.089
9 252 1.34739
9 248 0.408068
9 242 0.998726
9 237 0.822884
9 227 0.663787
9 226 0.720571
9 215 0.912916
9 214 1.07137
9 194 1.26476
9 191 0.565628
9 187 1.24909
9 179 1.16261
9 173 0.723516
9 171 0.670406
9 170 0.720584
9 169 1.25097
9 162 0.942359
9 159 1.09854
9 157 1.18614
9 153 0.224859
9 144 0.937742
9 140 1.1351
9 138 0.851297
9 131 1.22673
9 127 0.759327
9 126 0.842448
9 125 0.916919
9 124 1.13418
9 122 1.02925
9 121 1.15454
9 120 0.622775
9 119 0.989399
9 118 0.867451
9 117 0.835382
9 116 1.06218
9 115 0.577406
9 113 0.84472
9 111 1.14128
9 110 0.850781
9 109 1.11116
9 108 1.09977
9 106 0.858927
9 105 1.18176
9 104 1.2055
9 103 1.24509
9 101 0.906151
9 100 1.03332
9 99 1.14772
9 98 0.672292
9 96 1.02279
9 95 0.660572
9 94 1.13418
9 93 1.42712
9 92 0.505025
9 91 1.30429
9 90 0.81881
9 88 1.05959
9 87 0.907058
9 85 0.539054
9 84 1.2289
9 83 1.11059
9 80 0.645207
9 79 1.10359
9 78 0.960532
9 77 0.743212
9 75 0.936589
9 74 1.31792
9 73 0.905771
9 72 0.553579
9 71 1.47912
9 70 1.20098
9 68 0.756006
9 67 1.1721
9 66 1.82755
9 65 1.05451
9 64 0.902126
9 62 0.979985
9 61 0.841666
9 60 1.08676
9 59 1.0092
9 58 0.926752
9 56 1.59491
9 55 1.11895
9 53 1.41336
9 52 1.06353
9 51 1.28952
9 50 1.10109
9 49 0.830659
9 48 0.690993
9 47 1.08645
9 46 1.32386
9 45 1.37992
9 42 0.719714
9 41 0.880326
9 40 0.529681
9 39 1.2155
9 38 0.871704
9 37 1.32519
9 36 1.27783
9 35 0.714104
9 34 1.0706
9 33 0.59544
9 32 0.605623
9 30 1.33226
9 28 0.878445
9 27 0.642647
9 26 1.1343
9 23 0.502215
9 22 2.00957
9 21 1.47778
9 19 1.0655
9 18 1.05016
9 16 0.936387
9 15 0.825787
9 13 1.34167
9 12 0.694553
9 11 0.996605
9 10 0.784356
10 497 1.04572
10 495 1.57629
10 487 0.967692
10 483 1.28474
10 481 0.707563
10 474 1.02394
10 470 0.849938
10 468 1.07574
10 460 0.727029
10 459 0.727611
10 457 0.787601
10 452 0.734544
10 448 1.3748
10 442 0.459953
10 438 1.11359
10 433 0.80571
10 423 1.06391
10 422 1.36473
10 419 0.629612
10 417 1.05887
10 405 0.574409
10 402 0.973276
10 400 1.1669
10 393 1.10058
10 390 0.801875
10 388 0.5753
10 385 1.20192
10 379 0.661851
10 377 0.868102
10 365 0.796761
10 362 1.20234
10 351 1.27453
10 348 1.1151
10 345 0.943486
10 337 1.13482
10 335 0.620834
10 334 0.926086
10 329 1.1519
10 328 1.14605
10 326 1.6636
10 321 0.935272
10 315 1.24552
10 308 1.03501
10 307 0.911582
10 304 1.0389
10 303 0.969906
10 293 0.719358
10 292 0.755425
10 290 1.00105
10 284 0.0365727
10 275 0.86122
10 272 1.30502
10 267 1.02247
10 264 1.03466
10 258 0.893349
10 248 1.03889
10 240 0.933604
10 239 0.838744
10 238 0.893433
10 236 1.347
10 225 0.928343
10 224 1.01693
10 221 1.48084
10 208 0.676054
10 191 0.841798
10 186 0.950218
10 184 1.22166
10 183 1.30079
10 177 0.756392
10 171 1.06025
10 169 0.744876
10 164 1.01281
10 161 0.547861
10 158 0.75684
10 154 0.890769
10 149 0.92415
10 142 0.703529
10 141 1.23571
10 125 0.797089
10 124 1.34078
10 123 1.01409
10 122 1.01387
10 121 1.48126
10 120 1.15647
10 117 0.714279
10 114 0.590665
10 113 0.295772
10 112 1.22597
10 111 0.882476
10 110 0.790754
10 109 0.874657
10 108 0.823219
10 107 1.0601
10 106 1.29827
10 105 1.33952
10 104 0.852273
10 103 0.995675
10 102 0.871062
10 101 0.726012
10 100 0.852187
10 97 0.753086
10 96 1.09162
10 95 0.777831
10 94 0.706325
10 93 0.954749
10 92 1.73219
10 91 1.22666
10 90 0.813386
10 89 1.47476
10 88 0.471982
10 87 1.11957
10 86 0.774447
10 85 1.76992
10 84 0.731534
10 82 0.910283
10 81 1.09345
10 80 1.26608
10 79 0.724571
10 76 0.939638
10 73 1.15678
10 72 1.2129
10 71 0.486147
10 69 1.10196
10 68 1.25642
10 67 1.47564
10 66 1.17756
10 65 0.597879
10 63 0.621171
10 62 1.21068
10 61 0.750621
10 60 1.18458
10 59 1.22384
10 58 0.634315
10 57 0.704266
10 56 1.38347
10 55 1.1834
10 54 0.791921
10 53 1.13632
10 52 0.546537
10 51 1.01988
10 50 1.042
10 49 0.260724
10 47 1.06448
10 45 0.973198
10 44 1.07682
10 43 1.01541
10 41 1.16161
10 40 1.06277
10 39 1.2868
10 37 1.308
10 35 0.758212
10 34 0.659469
10 33 1.12991
10 32 0.544451
10 31 0.589196
10 30 1.32099
10 29 0.786543
10 28 1.06415
10 27 0.845945
10 25 1.66614
10 23 0.799346
10 22 0.771874
10 21 0.714941
10 19 0.967001
10 17 1.0487
10 16 0.696227
10 15 1.06879
10 14 1.20044
10 13 1.30107
10 12 0.92836
10 11 0.732611
11 491 1.54266
11 483 1.09202
11 482 0.971127
11 481 0.991358
11 477 0.790174
11 476 1.22795
11 469 1.07265
11 461 1.3621
11 457 0.939752
11 454 1.31154
11 451 0.991843
11 442 1.37517
11 433 0.970305
11 430 1.05495
11 416 1.07099
11 414 1.03047
11 410 0.980266
11 407 1.25495
11 404 1.23611
11 401 0.816139
11 390 0.357173
11 382 0.871636
11 381 0.659308
11 376 0.731168
11 371 0.968893
11 369 1.15484
11 360 1.01696
11 353 1.09587
11 345 0.787532
11 341 0.264839
11 336 1.1911
11 333 0.756304
11 328 1.26071
11 327 1.21012
11 325 0.513563
11 322 1.06794
11 315 1.32934
11 309 0.906837
11 304 0.709051
11 302 1.15427
11 301 0.799095
11 300 0.932569
11 297 1.37828
11 296 0.639576
11 294 0.682655
11 287 0.947018
11 285 1.31177
11 278 1.23597
11 276 0.878173
11 268 0.909493
11 265 0.674409
11 260 1.53292
11 251 0.840445
11 246 1.35304
11 245 1.2601
11 228 0.984672
11 227 1.33459
11 216 1.10615
11 212 0.946252
11 209 1.17455
11 205 1.09705
11 201 0.882917
11 200 0.9717
11 195 1.13534
11 194 1.0331
11 181 1.27501
11 171 0.404523
11 168 1.27221
11 163 1.12376
11 160 0.754287
11 159 0.796553
11 158 1.27346
11 157 0.635982
11 150 0.714079
11 136 0.968596
11 123 0.430045
11 122 1.26267
11 121 0.901193
11 120 1.12346
11 119 1.34708
11 118 0.469666
11 117 0.587171
11 116 1.34302
11 115 1.4488
11 114 0.677942
11 113 0.961458
11 112 0.819847
11 111 1.02099
11 110 0.688887
11 109 0.687066
11 106 1.35176
11 105 0.558185
11 104 1.5878
11 103 1.25208
11 101 0.650902
11 100 1.44636
11 98 1.92124
11 97 1.23279
11 96 0.939383
11 95 1.00556
11 94 0.589812
11 91 0.55552
11 90 1.19329
11 89 0.788444
11 88 1.24712
11 87 0.724373
11 85 0.755117
11 84 1.12547
11 83 1.3176
11 82 0.632954
11 81 1.12798
11 80 0.962825
11 79 0.622804
11 77 0.625994
11 76 1.59829
11 74 1.00335
11 72 0.272743
11 71 1.14275
11 70 1.26751
11 68 0.852663
11 67 0.74928
11 65 1.27677
11 64 0.677798
11 63 0.758505
11 61 0.136501
11 60 1.05718
11 57 0.929991
11 56 0.334808
11 55 1.27741
11 54 1.58127
11 53 0.93589
11 52 0.656118
11 51 1.09569
11 50 1.27755
11 49 0.863241
11 48 0.349197
11 47 0.846029
11 46 1.59544
11 44 0.218502
11 43 1.19861
11 42 1.32644
11 41 0.416117
11 39 1.42508
11 37 1.0332
11 36 1.03165
11 35 0.9831
11 34 0.8825
11 33 1.08253
11 31 0.834149
11 30 0.858739
11 29 0.967964
11 28 0.974755
11 27 1.18933
11 25 0.873231
11 24 1.1766
11 23 1.50089
11 22 0.700268
11 21 1.2323
11 19 0.713876
11 18 0.995758
11 17 0.822333
11 16 0.653058
11 15 0.991153
11 14 0.735834
11 13 1.25907
12 495 0.715327
12 489 0.651074
12 485 0.949154
12 484 1.22808
12 477 0.967989
12 473 0.802636
12 465 1.55679
12 459 0.956449
12 457 0.840049
12 453 1.71053
12 448 1.30241
12 437 1.54956
12 432 1.17737
12 428 0.831032
12 424 0.630497
12 414 1.27744
12 410 1.20165
12 404 1.19318
12 403 0.582165
12 400 1.01254
12 398 1.12678
12 396 1.17334
12 395 1.27828
12 394 1.47071
12 390 0.693372
12 389 0.670152
12 385 0.93065
12 377 1.23079
12 375 1.08187
12 373 0.925685
12 372 0.786259
12 371 0.661461
12 367 1.32178
12 366 0.52797
12 364 0.92579
12 358 0.920211
12 357 1.27563
12 353 0.904734
12 348 1.21532
12 344 1.37313
12 334 0.701897
12 329 1.23013
12 325 1.35336
12 324 0.821578
12 320 1.14043
12 317 1.08757
12 313 0.523902
12 312 0.970204
12 308 1.18211
12 304 1.22453
12 303 0.971962
12 300 0.774346
12 298 1.12784
12 292 1.29368
12 282 0.964096
12 270 1.12606
12 259 0.471125
12 258 0.783733
12 257 1.16271
12 244 1.13471
12 243 0.778106
12 242 0.924013
12 241 0.921218
12 238 0.955709
12 237 0.714553
12 230 1.18285
12 220 0.89763
12 213 0.9655
12 212 1.32745
12 206 0.732842
12 196 0.434751
12 192 0.866252
12 188 1.19141
12 187 0.895985
12 179 0.871802
12 178 0.611327
12 177 1.22865
12 168 1.07657
12 165 1.0383
12 158 0.709952
12 155 0.90873
12 154 1.3995
12 153 0.727092
12 138 1.11983
12 133 1.04591
12 124 1.18844
12 123 0.791721
12 122 0.655649
12 121 1.27378
12 119 0.783969
12 118 1.11588
12 116 1.12202
12 115 0.9124
12 113 1.37636
12 112 1.16663
12 111 1.57637
12 110 0.778704
12 109 1.04809
12 108 1.12698
12 107 0.904817
12 106 0.37405
12 105 0.448896
12 104 0.734813
12 103 1.10427
12 102 1.02301
12 100 0.839803
12 99 1.34995
12 97 0.969214
12 96 1.21952
12 93 1.07948
12 92 0.382948
12 91 1.16396
12 90 0.962991
12 89 0.882978
12 88 1.11187
12 87 1.09763
12 86 1.26533
12 85 1.79407
12 84 0.595655
12 83 0.69551
12 82 0.942512
12 80 1.08827
12 79 1.33035
12 78 0.580733
12 77 0.820115
12 76 0.608125
12 75 0.553752
12 74 1.31117
12 73 1.31867
12 72 0.799293
12 70 1.0741
12 67 1.02836
12 66 1.41457
12 65 0.435078
12 63 0.945923
12 62 1.23023
12 61 1.19208
12 60 1.55953
12 59 1.25364
12 58 1.05092
12 57 0.845873
12 56 1.3421
12 55 1.04167
12 54 1.2274
12 52 0.637976
12 51 0.507083
12 50 0.866897
12 49 1.00936
12 48 0.770287
12 46 0.965556
12 45 1.33605
12 43 0.60894
12 42 1.34323
12 41 0.736855
12 39 0.719736
12 38 0.698766
12 34 1.71979
12 33 0.807792
12 32 1.71664
12 31 0.968794
12 30 0.91731
12 29 0.581738
12 28 1.13239
12 27 0.470292
12 26 0.926557
12 25 1.04318
12 24 1.04651
12 23 0.508317
12 21 0.572494
12 19 0.802469
12 17 0.895331
12 16 0.925247
12 15 -0.0638433
12 14 1.24622
12 13 1.45202
13 498 1.24853
13 482 0.871387
13 478 0.9183
13 475 1.10383
13 473 1.30637
13 470 0.692464
13 461 1.12103
13 458 0.904118
13 453 0.941022
13 452 0.858158
13 440 1.1183
13 436 0.922713
13 406 1.26448
13 396 0.891821
13 393 0.845455
13 391 0.649129
13 389 0.626951
13 386 0.914697
13 382 0.94081
13 381 0.735051
13 375 0.519183
13 369 0.754215
13 361 0.893384
13 360 1.02641
13 359 1.36123
13 355 0.815742
13 347 0.728107
13 345 1.30986
13 343 1.09568
13 324 1.12647
13 323 0.911163
13 322 0.972822
13 310 0.931329
13 307 0.223801
13 304 0.922226
13 301 1.08299
13 299 0.95164
13 292 1.18202
13 289 1.01062
13 282 1.01032
13 280 0.495521
13 279 1.67714
13 277 1.45464
13 271 0.876379
13 270 0.76237
13 265 0.974725
13 264 1.16509
13 231 1.20651
13 228 0.955339
13 225 0.817368
13 221 0.740966
13 220 1.30995
13 217 1.06767
13 216 0.788105
13 207 1.34035
13 206 0.893399
13 200 1.49221
13 198 1.01476
13 192 0.914125
13 190 0.503669
13 189 0.615017
13 182 0.72154
13 177 1.38963
13 175 1.06311
13 172 1.24565
13 168 1.05035
13 166 1.37514
13 163 0.760776
13 161 1.00339
13 158 0.882323
13 144 0.879653
13 135 1.49244
13 132 1.13391
13 125 0.569073
13 124 0.698144
13 123 0.638341
13 121 1.39269
13 120 0.635062
13 119 1.21726
13 118 1.06219
13 117 0.684379
13 116 0.524568
13 115 0.90686
13 113 1.0291
13 111 1.29107
13 109 1.13979
13 108 1.00531
13 107 1.32978
13 106 1.82849
13 105 1.09009
13 104 0.993405
13 103 0.891335
13 102 1.12151
13 101 0.73152
13 99 1.35231
13 98 0.799941
13 97 1.17138
13 95 1.51391
13 94 0.825826
13 93 0.808568
13 92 0.942708
13 91 1.00894
13 90 1.23083
13 89 1.28439
13 88 0.913865
13 87 1.02961
13 86 1.75046
13 85 1.57116
13 84 1.04172
13 83 0.798293
13 79 1.48259
13 78 1.17934
13 77 0.878515
13 74 0.943291
13 73 0.307678
13 72 1.33131
13 71 0.820366
13 70 1.19629
13 68 0.787861
13 67 0.649241
13 65 1.03379
13 64 1.32954
13 63 0.922135
13 61 1.61421
13 60 1.24628
13 59 1.24983
13 58 1.33391
13 57 1.78727
13 56 0.839779
13 55 0.958381
13 53 1.34363
13 52 0.77813
13 51 0.458231
13 49 1.51811
13 48 1.43869
13 47 0.816862
13 46 1.32218
13 45 0.796214
13 44 1.00253
13 43 0.783224
13 42 1.50632
13 41 1.68519
13 39 0.931917
13 38 0.699764
13 37 1.02834
13 36 0.815258
13 35 0.706712
13 33 0.478835
13 32 1.61261
13 31 1.13113
13 30 1.00983
13 27 0.96965
13 25 0.623152
13 23 0.776573
13 22 1.1516
13 21 1.29011
13 19 0.947238
13 18 0.907077
13 17 0.808794
13 16 1.07255
14 491 0.856678
14 489 1.06468
14 486 1.38463
14 483 1.11475
14 477 1.38883
14 475 0.898759
14 472 0.972658
14 468 0.851863
14 464 1.27321
14 463 0.233199
14 457 1.20594
14 435 0.729829
14 433 1.26001
14 427 1.30932
14 412 0.951428
14 408 1.07225
14 403 1.05136
14 399 0.943368
14 392 0.155264
14 387 0.586686
14 386 0.686665
14 377 1.28174
14 372 0.781546
14 367 0.83251
14 363 0.962146
14 358 0.73398
14 357 1.03184
14 351 0.987043
14 350 0.729161
14 348 0.239219
14 341 0.983316
14 338 1.13397
14 337 0.64771
14 333 0.44191
14 325 1.20438
14 308 1.3124
14 305 1.39476
14 294 1.38119
14 289 1.08678
14 288 0.469845
14 287 1.34952
14 285 1.41503
14 276 1.43885
14 274 0.679414
14 273 1.12448
14 268 1.00295
14 267 0.9143
14 266 1.0493
14 253 0.984381
14 252 0.842334
14 244 1.1269
14 236 0.968147
14 235 1.00477
14 234 1.00605
14 230 1.0108
14 228 1.07786
14 211 1.01825
14 208 0.67103
14 204 1.23498
14 198 1.36385
14 195 0.889686
14 194 0.735636
14 191 0.795831
14 189 1.15275
14 187 1.38081
14 160 0.95984
14 132 0.945404
14 124 0.910217
14 123 1.07474
14 121 0.951171
14 120 0.623376
14 119 0.969118
14 114 1.64838
14 113 1.02794
14 112 0.636025
14 111 1.14131
14 110 1.04387
14 109 1.00906
14 106 0.862707
14 104 1.20649
14 103 1.16249
14 102 0.858886
14 101 1.05404
14 100 0.945525
14 99 0.658214
14 98 1.21581
14 97 0.960594
14 96 0.765912
14 94 1.02686
14 91 0.744204
14 90 1.13461
14 89 1.27335
14 87 1.26614
14 86 0.924675
14 84 0.777872
14 83 1.30193
14 82 0.708144
14 81 1.35641
14 78 1.10001
14 77 0.777287
14 75 1.05111
14 74 0.653186
14 72 0.881119
14 70 0.35574
14 69 0.948587
14 67 0.484031
14 66 0.962694
14 65 1.46764
14 64 0.573934
14 62 0.767925
14 61 1.26173
14 60 1.01833
14 58 1.00132
14 57 0.946349
14 56 1.09869
14 55 0.635613
14 54 0.953239
14 53 0.899937
14 52 1.67366
14 51 0.461733
14 50 0.889434
14 49 0.542492
14 47 1.64913
14 46 0.863738
14 45 1.42408
14 44 0.714559
14 43 1.17869
14 41 0.950089
14 40 1.12235
14 37 0.850906
14 36 1.94482
14 35 1.6083
14 34 1.21353
14 33 1.39508
14 32 0.511116
14 31 0.505056
14 30 0.624694
14 29 0.897394
14 28 0.870177
14 27 1.49757
14 25 0.644542
14 22 0.886652
14 21 1.75481
14 20 1.37324
14 19 1.01484
14 18 0.726865
14 16 0.500468
14 15 0.438916
15 499 1.0884
15 484 1.46192
15 481 0.398259
15 477 0.854985
15 471 1.14835
15 465 0.781836
15 460 1.28755
15 458 0.991881
15 451 0.871484
15 447 1.31652
15 441 1.08883
15 431 0.958559
15 428 1.4103
15 421 1.1941
15 408 0.742904
15 394 1.0032
15 386 1.13962
15 385 0.514663
15 375 1.37211
15 369 1.0526
15 368 0.947047
15 366 1.12302
15 364 0.890482
15 355 0.785757
15 346 1.05303
15 340 0.986579
15 325 0.99458
15 322 0.486087
15 321 1.15086
15 315 0.670412
15 312 0.997684
15 309 0.831417
15 305 0.87198
15 298 0.76277
15 293 0.541455
15 287 1.15356
15 277 1.36778
15 272 0.823153
15 269 1.30781
15 255 1.51581
15 240 1.50371
15 227 0.856501
15 218 1.36521
15 215 1.46464
15 214 1.29437
15 207 0.801117
15 200 1.379
15 198 1.23424
15 194 0.33577
15 187 1.10385
15 186 0.847807
15 179 0.667857
15 178 1.16239
15 176 0.869088
15 172 1.31534
15 163 1.354
15 162 1.2971
15 161 0.651994
15 159 0.991711
15 149 0.716055
15 148 1.00425
15 146 1.01695
15 145 0.374753
15 136 1.32405
15 127 1.17122
15 124 0.782155
15 123 0.668374
15 122 1.10455
15 117 0.729394
15 115 1.03066
15 114 0.863306
15 113 1.20596
15 112 0.310447
15 111 1.40023
15 109 1.19543
15 108 1.18632
15 107 1.19962
15 106 1.19503
15 105 1.0793
15 101 1.18919
15 100 0.766068
15 99 0.453209
15 97 1.24031
15 96 0.747025
15 95 0.780602
15 94 1.60389
15 93 1.0321
15 92 0.831502
15 91 0.979389
15 90 1.06391
15 89 1.74412
15 88 1.05359
15 87 1.25358
15 86 1.00191
15 85 0.876369
15 83 1.3743
15 81 0.707744
15 80 0.297329
15 79 0.27907
15 78 0.969345
15 77 1.25887
15 76 1.02976
15 75 0.761649
15 74 0.887975
15 73 0.985904
15 72 0.429637
15 70 1.01469
15 69 1.26871
15 68 1.02244
15 65 1.53259
15 64 0.74201
15 63 0.79929
15 62 1.16286
15 61 1.11062
15 60 1.1254
15 58 0.792408
15 56 1.39972
15 54 0.720344
15 53 1.30365
15 52 0.581068
15 50 1.08703
15 49 0.621422
15 48 1.31034
15 47 1.01315
15 46 0.893985
15 45 0.822294
15 44 0.570123
15 43 0.159699
15 42 0.657548
15 41 0.928466
15 40 1.15097
15 39 1.05064
15 38 0.852759
15 37 1.17353
15 36 1.3261
15 35 0.755264
15 34 1.28155
15 33 0.747472
15 32 1.35657
15 31 0.646802
15 30 1.00827
15 29 1.40222
15 28 0.771868
15 27 0.706447
15 24 1.07474
15 23 0.948454
15 20 1.19553
15 19 1.05648
15 18 0.971196
15 16 0.972334
16 497 0.882756
16 487 1.07277
16 485 0.592041
16 484 0.993041
16 483 1.64819
16 481 0.791306
16 480 0.523646
16 479 1.15363
16 473 0.974792
16 471 0.416799
16 468 0.821356
16 466 1.11168
16 464 0.869309
16 461 1.07992
16 456 1.57632
16 446 0.859131
16 433 1.12808
16 432 1.48011
16 423 0.663774
16 421 0.554536
16 420 1.28694
16 406 1.09928
16 403 1.27793
16 402 0.392574
16 394 1.07358
16 390 0.603683
16 382 0.80566
16 380 0.538094
16 379 1.19932
16 367 1.07218
16 360 1.51897
16 358 1.30228
16 350 0.746043
16 346 0.949524
16 344 1.24183
16 342 1.48837
16 333 0.97967
16 329 0.991966
16 328 0.548458
16 325 0.656896
16 323 1.1133
16 320 0.998216
16 316 0.812856
16 312 1.30975
16 307 0.911394
16 288 0.949901
16 287 1.61865
16 286 1.25961
16 276 0.88382
16 275 0.558286
16 272 0.602382
16 266 0.888329
16 261 0.395319
16 259 1.63045
16 258 1.4285
16 257 1.10807
16 249 1.17542
16 236 1.14008
16 230 0.669296
16 227 0.843817
16 208 0.995904
16 207 1.15892
16 205 0.278992
16 195 0.947538
16 190 0.645302
16 187 0.659778
16 185 0.916247
16 181 1.54099
16 179 0.814437
16 173 0.649783
16 171 1.13083
16 162 1.10534
16 157 0.436998
16 155 0.874419
16 152 0.0527619
16 150 0.870073
16 142 0.918404
16 140 1.02947
16 139 0.385482
16 134 1.24829
16 132 1.29893
16 128 0.952812
16 126 0.658182
16 124 1.09485
16 123 1.23687
16 121 1.3146
16 120 0.882344
16 119 0.507512
16 118 0.655608
16 117 1.01224
16 116 1.25041
16 115 0.567859
16 114 1.24255
16 113 1.29438
16 112 0.76724
16 109 0.981633
16 108 0.949896
16 107 1.35095
16 106 1.42686
16 105 1.55718
16 104 1.10761
16 103 1.34137
16 102 0.89399
16 101 0.576962
16 100 1.01178
16 98 1.04002
16 96 1.10524
16 95 0.633309
16 94 1.66858
16 93 0.715763
16 92 1.4349
16 91 1.17213
16 90 1.14709
16 89 1.13334
16 88 1.75787
16 86 0.879061
16 85 0.889736
16 84 1.12691
16 83 1.23447
16 82 0.769741
16 81 1.42915
16 79 0.444821
16 78 0.489428
16 77 1.64603
16 74 0.740282
16 73 0.87805
16 71 1.10359
16 70 1.44133
16 68 0.625488
16 67 0.955678
16 66 1.05656
16 65 1.16342
16 63 0.819403
16 61 0.720804
16 60 0.7734
16 59 1.07542
16 58 1.11554
16 57 0.28353
16 53 0.565851
16 52 1.3032
16 50 0.756582
16 49 1.21414
16 47 1.1924
16 46 1.17195
16 45 0.71574
16 44 0.810465
16 42 1.02824
16 40 0.899037
16 39 0.919288
16 37 1.03662
16 36 1.40239
16 35 0.676466
16 34 0.574608
16 33 1.47497
16 31 0.752112
16 30 0.746626
16 29 0.836862
16 28 1.06341
16 27 1.21897
16 25 1.55387
16 24 1.09942
16 23 1.15839
16 22 1.37074
16 21 1.11955
16 20 1.00736
16 19 1.01917
16 17 1.23489
17 498 1.53336
17 497 0.996263
17 495 0.699705
17 481 1.0261
17 471 0.756993
17 465 0.760354
17 455 0.913605
17 454 0.893954
17 445 0.928599
17 441 0.53778
17 411 0.676116
17 410 0.724827
17 402 1.12942
17 397 1.42785
17 394 0.898473
17 391 1.04827
17 389 1.20132
17 384 1.16059
17 383 1.1303
17 382 0.928475
17 375 0.913311
17 367 1.53437
17 364 0.439063
17 355 0.846047
17 340 1.2649
17 331 0.851801
17 322 1.07121
17 320 1.13209
17 319 0.894265
17 310 1.38136
17 292 0.56931
17 284 1.00793
17 264 0.99085
17 255 1.28736
17 241 1.18832
17 238 0.774201
17 236 0.635736
17 231 0.985495
17 221 1.34049
17 215 0.871576
17 209 1.79454
17 208 0.496282
17 204 1.29643
17 178 0.581277
17 161 0.891844
17 160 0.508246
17 159 1.50843
17 157 0.671446
17 156 1.03322
17 153 1.07534
17 152 1.06329
17 138 0.753019
17 124 1.0189
17 123 0.185684
17 121 1.14446
17 120 0.310997
17 119 0.836079
17 118 0.777703
17 116 1.37365
17 115 1.49649
17 114 1.23938
17 113 1.22851
17 112 0.546406
17 111 0.530344
17 109 0.865319
17 108 0.690921
17 107 1.02558
17 106 1.10538
17 105 1.13707
17 104 0.951039
17 103 0.647653
17 102 1.36463
17 100 1.29795
17 99 0.968476
17 98 1.12028
17 97 0.94753
17 95 0.243069
17 94 1.2526
17 90 1.13521
17 89 1.06489
17 87 0.604972
17 86 1.01511
17 85 0.579391
17 84 1.08599
17 83 0.40407
17 82 1.03207
17 80 0.575469
17 79 0.680805
17 75 0.708553
17 74 1.18698
17 73 1.09834
17 72 0.830702
17 70 0.991096
17 69 1.19414
17 67 0.971891
17 65 1.41765
17 64 0.887843
17 62 0.768456
17 61 0.706613
17 58 1.09852
17 57 1.27128
17 56 0.632311
17 53 1.24191
17 52 0.976146
17 51 1.06709
17 50 0.78769
17 49 1.20357
17 47 1.0406
17 46 1.02707
17 45 1.02368
17 44 0.471683
17 43 0.869056
17 42 1.26564
17 41 1.37684
17 39 0.999228
17 38 0.890554
17 37 0.677922
17 36 1.22867
17 35 0.15812
17 34 0.783579
17 32 1.17928
17 31 0.926474
17 29 0.741923
17 27 1.14128
17 26 0.727071
17 25 0.821358
17 24 0.526254
17 22 1.11513
17 20 0.596795
17 19 1.00123
17 18 1.10652
18 490 0.504049
18 488 0.914726
18 487 0.56821
18 486 0.925794
18 478 0.761444
18 475 0.591687
18 473 0.90802
18 468 1.04596
18 458 1.07043
18 448 0.944663
18 446 1.55607
18 445 0.982691
18 438 0.727713
18 430 1.12238
18 429 1.38619
18 424 0.778785
18 420 0.288886
18 418 0.964941
18 406 1.30895
18 390 1.15964
18 382 1.07247
18 378 0.517423
18 376 1.17566
18 374 0.165451
18 358 1.38549
18 356 0.681945
18 349 1.08347
18 348 1.19726
18 342 0.824119
18 341 1.42185
18 340 0.862227
18 334 0.762514
18 317 0.79423
18 316 1.29295
18 314 0.71308
18 311 0.779937
18 301 1.33733
18 299 1.37329
18 297 0.290665
18 295 0.966904
18 294 1.41075
18 288 1.02809
18 286 0.555496
18 256 1.07659
18 255 1.0171
18 254 1.58661
18 250 1.22683
18 242 1.25278
18 240 0.692982
18 239 1.08864
18 234 1.18732
18 231 0.979833
18 223 0.769535
18 222 0.861161
18 209 1.09039
18 206 0.532483
18 201 1.30459
18 200 1.49823
18 198 1.22006
18 196 1.59736
18 194 1.14161
18 184 0.587079
18 180 1.28719
18 154 1.66279
18 136 0.997082
18 135 0.811489
18 127 1.09746
18 124 1.17382
18 123 0.965735
18 122 1.17922
18 121 0.794988
18 119 0.544313
18 118 1.05975
18 117 0.951044
18 116 1.07286
18 115 0.750836
18 114 1.27614
18 113 1.17711
18 112 0.820803
18 111 0.444099
18 110 0.991055
18 108 0.611881
18 107 0.853369
18 103 1.10377
18 101 0.906036
18 100 1.30478
18 99 1.35548
18 98 1.10269
18 97 0.673258
18 96 1.13231
18 95 1.26816
18 94 1.35698
18 93 1.3096
18 92 1.02734
18 91 1.39884
18 90 1.10563
18 89 1.2373
18 88 1.30845
18 87 0.958829
18 84 0.962824
18 83 0.771374
18 80 0.980808
18 79 0.554765
18 78 0.825563
18 76 1.35611
18 75 1.09997
18 73 1.27191
18 72 1.35167
18 71 1.07562
18 70 1.69719
18 69 1.09246
18 67 1.18864
18 66 0.778156
18 65 1.16882
18 63 0.907869
18 62 0.791766
18 61 1.23733
18 59 1.02975
18 58 0.633906
18 57 1.41732
18 56 0.5504
18 55 1.45627
18 54 0.906525
18 53 0.37852
18 52 1.37522
18 51 0.331782
18 50 1.09297
18 49 1.19726
18 48 0.939095
18 44 0.601065
18 43 0.942131
18 42 1.17557
18 41 0.785505
18 40 1.07704
18 38 1.00087
18 37 1.04462
18 35 0.734412
18 34 0.795457
18 33 1.34155
18 32 0.865364
18 31 1.17785
18 30 1.36402
18 29 1.22734
18 28 1.65741
18 27 1.32726
18 26 0.791979
18 25 1.11031
18 24 1.15015
18 23 0.634429
18 21 1.2071
18 20 1.28818
18 19 0.614526
19 499 1.40016
19 496 0.518533
19 495 0.868598
19 488 1.15687
19 485 0.892033
19 480 0.921234
19 478 0.731287
19 468 1.06494
19 466 0.706827
19 464 0.915493
19 456 0.464533
19 447 1.62998
19 441 1.13152
19 435 1.40767
19 423 1.02301
19 415 1.12934
